wd,ws,freq_val
105,8,3.23E-05
105,9,1.19E-05
105,10,9.03E-06
105,11,7.61E-06
105,12,1.90E-06
105,13,1.43E-06
105,14,0
105,15,9.51E-07
105,16,0
105,17,4.75E-07
105,18,0
105,19,0
105,20,0
105,21,0
105,22,4.75E-07
105,23,0
105,24,0
105,25,0
105,26,0
105,27,0
105,28,0
105,29,0
105,30,0
110,0,4.71E-05
110,1,0.000329398
110,2,0.00039927
110,3,0.00024479
110,4,0.000136893
110,5,8.84E-05
110,6,4.75E-05
110,7,3.04E-05
110,8,2.95E-05
110,9,1.76E-05
110,10,1.38E-05
110,11,1.57E-05
110,12,3.33E-06
110,13,1.43E-06
110,14,9.51E-07
110,15,9.51E-07
110,16,0
110,17,0
110,18,0
110,19,0
110,20,0
110,21,0
110,22,0
110,23,0
110,24,0
110,25,0
110,26,0
110,27,0
110,28,0
110,29,0
110,30,0
115,0,4.42E-05
115,1,0.000287569
115,2,0.000393566
115,3,0.000264279
115,4,0.00016256
115,5,9.03E-05
115,6,6.99E-05
115,7,4.28E-05
115,8,3.04E-05
115,9,2.09E-05
115,10,1.81E-05
115,11,1.24E-05
115,12,7.13E-06
115,13,4.75E-06
115,14,3.80E-06
115,15,1.43E-06
115,16,3.80E-06
115,17,3.33E-06
115,18,0
115,19,0
115,20,0
115,21,0
115,22,0
115,23,0
115,24,0
115,25,0
115,26,0
115,27,0
115,28,0
115,29,0
115,30,0
120,0,4.71E-05
120,1,0.000320842
120,2,0.000394517
120,3,0.00030278
120,4,0.000205814
120,5,0.000109324
120,6,7.84E-05
120,7,6.32E-05
120,8,3.95E-05
120,9,1.85E-05
120,10,1.71E-05
120,11,1.24E-05
120,12,9.51E-06
120,13,1.05E-05
120,14,9.03E-06
120,15,5.23E-06
120,16,8.08E-06
120,17,2.85E-06
120,18,2.38E-06
120,19,4.75E-07
120,20,9.51E-07
120,21,4.75E-07
120,22,0
120,23,0
120,24,0
120,25,0
120,26,4.75E-07
120,27,0
120,28,0
120,29,0
120,30,0
125,0,4.71E-05
125,1,0.000321317
125,2,0.000418283
125,3,0.000365522
125,4,0.000241939
125,5,0.000123584
125,6,0.000103145
125,7,5.80E-05
125,8,5.42E-05
125,9,2.52E-05
125,10,2.28E-05
125,11,1.90E-05
125,12,1.43E-05
125,13,1.38E-05
125,14,1.52E-05
125,15,1.19E-05
125,16,1.24E-05
125,17,1.38E-05
125,18,6.18E-06
125,19,9.51E-07
125,20,1.90E-06
125,21,2.85E-06
125,22,4.75E-07
125,23,4.75E-07
125,24,9.51E-07
125,25,9.51E-07
125,26,4.75E-07
125,27,4.75E-07
125,28,0
125,29,0
125,30,0
130,0,4.90E-05
130,1,0.000334626
130,2,0.000456308
130,3,0.000382158
130,4,0.000300403
130,5,0.000185851
130,6,0.000113602
130,7,9.41E-05
130,8,8.27E-05
130,9,5.09E-05
130,10,4.80E-05
130,11,3.80E-05
130,12,3.71E-05
130,13,2.38E-05
130,14,2.38E-05
130,15,1.81E-05
130,16,1.71E-05
130,17,2.66E-05
130,18,2.14E-05
130,19,1.81E-05
130,20,8.08E-06
130,21,4.28E-06
130,22,1.90E-06
130,23,6.65E-06
130,24,3.33E-06
130,25,9.51E-07
130,26,1.43E-06
130,27,0
130,28,4.75E-07
130,29,4.75E-07
130,30,0
135,0,4.33E-05
135,1,0.00036172
135,2,0.000461537
135,3,0.00041353
135,4,0.000269983
135,5,0.000187277
135,6,0.000180622
135,7,0.000132615
135,8,9.51E-05
135,9,5.32E-05
135,10,5.13E-05
135,11,5.61E-05
135,12,4.90E-05
135,13,3.14E-05
135,14,3.90E-05
135,15,3.52E-05
135,16,2.33E-05
135,17,3.85E-05
135,18,2.28E-05
135,19,2.14E-05
135,20,2.28E-05
135,21,1.38E-05
135,22,1.28E-05
135,23,9.03E-06
135,24,6.65E-06
135,25,5.70E-06
135,26,4.28E-06
135,27,1.90E-06
135,28,4.75E-07
135,29,4.75E-07
135,30,4.75E-07
140,0,5.89E-05
140,1,0.00037693
140,2,0.000507168
140,3,0.000474371
140,4,0.000332725
140,5,0.000249544
140,6,0.000218648
140,7,0.000182048
140,8,0.000139269
140,9,0.000100768
140,10,6.46E-05
140,11,7.70E-05
140,12,8.46E-05
140,13,5.89E-05
140,14,4.90E-05
140,15,6.46E-05
140,16,6.70E-05
140,17,6.70E-05
140,18,4.90E-05
140,19,3.66E-05
140,20,2.42E-05
140,21,2.28E-05
140,22,1.62E-05
140,23,1.85E-05
140,24,1.71E-05
140,25,7.61E-06
140,26,7.61E-06
140,27,3.80E-06
140,28,1.43E-06
140,29,4.75E-07
140,30,4.75E-07
145,0,4.99E-05
145,1,0.000356966
145,2,0.000535687
145,3,0.000514773
145,4,0.000463914
145,5,0.000369325
145,6,0.000290897
145,7,0.00024384
145,8,0.000185375
145,9,0.000170165
145,10,0.000132139
145,11,0.000105521
145,12,0.000120256
145,13,0.000106472
145,14,0.000123108
145,15,0.000107898
145,16,8.60E-05
145,17,0.000101243
145,18,9.13E-05
145,19,8.46E-05
145,20,5.18E-05
145,21,4.56E-05
145,22,4.04E-05
145,23,2.42E-05
145,24,1.76E-05
145,25,1.28E-05
145,26,4.75E-06
145,27,3.80E-06
145,28,3.33E-06
145,29,4.28E-06
145,30,9.51E-07
150,0,5.89E-05
150,1,0.000387862
150,2,0.00056896
150,3,0.000549947
150,4,0.000519526
150,5,0.000433968
150,6,0.000386912
150,7,0.000321317
150,8,0.000283767
150,9,0.000235759
150,10,0.000211518
150,11,0.000182999
150,12,0.000193456
150,13,0.000175394
150,14,0.000235284
150,15,0.000194406
150,16,0.000155905
150,17,0.000154955
150,18,0.000132139
150,19,0.000105521
150,20,0.000107423
150,21,7.42E-05
150,22,6.37E-05
150,23,4.85E-05
150,24,3.90E-05
150,25,4.23E-05
150,26,3.66E-05
150,27,1.95E-05
150,28,1.52E-05
150,29,1.66E-05
150,30,1.85E-05
155,0,5.61E-05
155,1,0.000387387
155,2,0.000606035
155,3,0.000650715
155,4,0.000596528
155,5,0.000504791
155,6,0.000471043
155,7,0.000409727
155,8,0.000338429
155,9,0.000302304
155,10,0.000275211
155,11,0.000308008
155,12,0.000305156
155,13,0.000269983
155,14,0.000305632
155,15,0.000256198
155,16,0.000233858
155,17,0.000247642
155,18,0.000209617
155,19,0.00017682
155,20,0.000200586
155,21,0.000163511
155,22,0.000139744
155,23,0.000135467
155,24,7.75E-05
155,25,7.22E-05
155,26,7.51E-05
155,27,5.70E-05
155,28,5.70E-05
155,29,4.14E-05
155,30,3.42E-05
160,0,5.47E-05
160,1,0.000396418
160,2,0.000654517
160,3,0.000664499
160,4,0.000636455
160,5,0.000560879
160,6,0.000512872
160,7,0.000568009
160,8,0.000514773
160,9,0.000394992
160,10,0.000403072
160,11,0.000396893
160,12,0.000442524
160,13,0.00043587
160,14,0.000420184
160,15,0.000397844
160,16,0.000390239
160,17,0.000352213
160,18,0.000383109
160,19,0.000343657
160,20,0.000327972
160,21,0.00035554
160,22,0.000336527
160,23,0.000271884
160,24,0.000263328
160,25,0.000255248
160,26,0.00022245
160,27,0.000185375
160,28,0.000151628
160,29,0.000108373
160,30,8.46E-05
165,0,5.94E-05
165,1,0.000424937
165,2,0.000616492
165,3,0.000750057
165,4,0.000787607
165,5,0.000665925
165,6,0.000723439
165,7,0.000696821
165,8,0.000610788
165,9,0.000594152
165,10,0.000592726
165,11,0.000555651
165,12,0.000571336
165,13,0.000605559
165,14,0.000623622
165,15,0.000662123
165,16,0.000720112
165,17,0.000728192
165,18,0.000746254
165,19,0.000786181
165,20,0.000728668
165,21,0.000798064
165,22,0.000722013
165,23,0.000633603
165,24,0.000729143
165,25,0.000713457
165,26,0.000616967
165,27,0.000568009
165,28,0.000456784
165,29,0.000334626
165,30,0.000253822
170,0,4.94E-05
170,1,0.00044395
170,2,0.00068066
170,3,0.000785231
170,4,0.000789984
170,5,0.000808046
170,6,0.0008513
170,7,0.000838467
170,8,0.000758613
170,9,0.00074673
170,10,0.000855578
170,11,0.000814701
170,12,0.00082801
170,13,0.000925451
170,14,0.000944463
170,15,0.001062343
170,16,0.001210168
170,17,0.001242015
170,18,0.001291923
170,19,0.001277188
170,20,0.001297627
170,21,0.001400772
170,22,0.001328523
170,23,0.001226804
170,24,0.001008632
170,25,0.000817077
170,26,0.000677333
170,27,0.0005913
170,28,0.000450129
170,29,0.000375504
170,30,0.000282341
175,0,5.47E-05
175,1,0.000460586
175,2,0.000701574
175,3,0.000845121
175,4,0.000886474
175,5,0.000967279
175,6,0.000965853
175,7,0.000944939
175,8,0.001015762
175,9,0.000945414
175,10,0.001044756
175,11,0.001090387
175,12,0.001107499
175,13,0.001167389
175,14,0.001335178
175,15,0.001462088
175,16,0.001501065
175,17,0.001528633
175,18,0.001673131
175,19,0.00153101
175,20,0.001351339
175,21,0.001137444
175,22,0.001113203
175,23,0.00091024
175,24,0.00064406
175,25,0.000528082
175,26,0.000396893
175,27,0.00028139
175,28,0.000202962
175,29,0.000131189
175,30,0.000129287
180,0,5.51E-05
180,1,0.000470568
180,2,0.000788558
180,3,0.000896931
180,4,0.000913568
180,5,0.00099152
180,6,0.001056164
180,7,0.001092764
180,8,0.001128413
180,9,0.001226804
180,10,0.001106073
180,11,0.001193532
180,12,0.0012211
180,13,0.001562381
180,14,0.001526257
180,15,0.001551449
180,16,0.001537664
180,17,0.001454483
180,18,0.001465891
180,19,0.001162636
180,20,0.000842745
180,21,0.000757662
180,22,0.000593201
180,23,0.000387862
180,24,0.00031799
180,25,0.000233858
180,26,0.000158282
180,27,0.000107898
180,28,8.94E-05
180,29,6.18E-05
180,30,5.28E-05
185,0,6.32E-05
185,1,0.000475797
185,2,0.000830386
185,3,0.000947791
185,4,0.000974409
185,5,0.001042855
185,6,0.00096205
185,7,0.001049034
185,8,0.00127196
185,9,0.001167389
185,10,0.001185451
185,11,0.001321393
185,12,0.001424063
185,13,0.001445927
185,14,0.001509621
185,15,0.001325196
185,16,0.001300004
185,17,0.001056164
185,18,0.000974884
185,19,0.000650715
185,20,0.000412104
185,21,0.000261902
185,22,0.000223876
185,23,0.00016256
185,24,0.000156856
185,25,7.61E-05
185,26,6.04E-05
185,27,5.42E-05
185,28,3.37E-05
185,29,2.95E-05
185,30,1.90E-05
190,0,5.18E-05
190,1,0.00047342
190,2,0.000881246
190,3,0.001039052
190,4,0.001177371
190,5,0.00120589
190,6,0.001081831
190,7,0.001098468
190,8,0.001272435
190,9,0.001291448
190,10,0.001355616
190,11,0.00141218
190,12,0.001440699
190,13,0.001292399
190,14,0.001208742
190,15,0.001046182
190,16,0.000846547
190,17,0.000592726
190,18,0.000394517
190,19,0.000266655
190,20,0.000199635
190,21,0.000133565
190,22,8.60E-05
190,23,8.27E-05
190,24,7.56E-05
190,25,4.99E-05
190,26,3.37E-05
190,27,2.85E-05
190,28,1.81E-05
190,29,6.65E-06
190,30,2.38E-06
195,0,5.94E-05
195,1,0.00048863
195,2,0.000908339
195,3,0.001092764
195,4,0.001264355
195,5,0.001267207
195,6,0.001162636
195,7,0.001176896
195,8,0.001372728
195,9,0.001327572
195,10,0.00130951
195,11,0.001334227
195,12,0.001136493
195,13,0.000997224
195,14,0.000813275
195,15,0.000615066
195,16,0.00045916
195,17,0.00032512
195,18,0.000168739
195,19,0.000130713
195,20,0.000115503
195,21,7.84E-05
195,22,5.80E-05
195,23,5.94E-05
195,24,4.52E-05
195,25,2.38E-05
195,26,2.66E-05
195,27,1.52E-05
195,28,1.52E-05
195,29,4.75E-06
195,30,1.43E-06
200,0,6.37E-05
200,1,0.000501464
200,2,0.00095397
200,3,0.001100844
200,4,0.001256274
200,5,0.001262453
200,6,0.001360845
200,7,0.00127196
200,8,0.001350388
200,9,0.001182599
200,10,0.001147426
200,11,0.001060917
200,12,0.000758138
200,13,0.000680185
200,14,0.000524755
200,15,0.000450605
200,16,0.000283292
200,17,0.000204863
200,18,0.00011883
200,19,8.32E-05
200,20,5.51E-05
200,21,6.65E-05
200,22,6.18E-05
200,23,3.52E-05
200,24,1.28E-05
200,25,7.13E-06
200,26,1.28E-05
200,27,9.98E-06
200,28,5.23E-06
200,29,3.80E-06
200,30,9.51E-07
205,0,5.75E-05
205,1,0.000506217
205,2,0.000872215
205,3,0.001178797
205,4,0.001184501
205,5,0.001282417
205,6,0.001335178
205,7,0.001226329
205,8,0.001271009
205,9,0.00102099
205,10,0.000982014
205,11,0.000794737
205,12,0.000493384
205,13,0.000389763
205,14,0.000234333
205,15,0.000172066
205,16,0.000187277
205,17,0.000164936
205,18,8.32E-05
205,19,6.13E-05
205,20,4.52E-05
205,21,6.18E-05
205,22,4.52E-05
205,23,1.62E-05
205,24,1.09E-05
205,25,6.65E-06
205,26,1.62E-05
205,27,8.56E-06
205,28,3.33E-06
205,29,2.38E-06
205,30,0
210,0,5.66E-05
210,1,0.000489106
210,2,0.000905487
210,3,0.001154555
210,4,0.001110351
210,5,0.001146475
210,6,0.001112727
210,7,0.001173093
210,8,0.00104238
210,9,0.000861758
210,10,0.000706327
210,11,0.000514773
210,12,0.000349361
210,13,0.000247642
210,14,0.000163986
210,15,0.000139269
210,16,0.000139744
210,17,0.000116929
210,18,6.94E-05
210,19,5.32E-05
210,20,4.33E-05
210,21,4.56E-05
210,22,2.61E-05
210,23,1.38E-05
210,24,6.18E-06
210,25,2.38E-06
210,26,5.70E-06
210,27,6.18E-06
210,28,4.75E-07
210,29,9.51E-07
210,30,4.75E-07
215,0,5.75E-05
215,1,0.000507643
215,2,0.000886474
215,3,0.001077078
215,4,0.001201137
215,5,0.00101291
215,6,0.00106567
215,7,0.000966804
215,8,0.00082801
215,9,0.000652616
215,10,0.000523804
215,11,0.000341756
215,12,0.000237185
215,13,0.000216271
215,14,0.000149251
215,15,0.000120732
215,16,0.00010362
215,17,9.03E-05
215,18,6.89E-05
215,19,4.75E-05
215,20,4.42E-05
215,21,3.85E-05
215,22,1.52E-05
215,23,5.23E-06
215,24,2.85E-06
215,25,3.33E-06
215,26,3.80E-06
215,27,4.75E-07
215,28,0
215,29,4.75E-07
215,30,0
220,0,6.99E-05
220,1,0.000521903
220,2,0.000905012
220,3,0.001081831
220,4,0.00099152
220,5,0.000981539
220,6,0.000899308
220,7,0.00070205
220,8,0.000607936
220,9,0.000438246
220,10,0.000296125
220,11,0.000231481
220,12,0.000174443
220,13,0.000157331
220,14,0.000153053
220,15,0.000100293
220,16,8.98E-05
220,17,8.84E-05
220,18,5.85E-05
220,19,4.85E-05
220,20,2.42E-05
220,21,1.57E-05
220,22,1.66E-05
220,23,1.09E-05
220,24,6.18E-06
220,25,3.80E-06
220,26,1.43E-06
220,27,1.90E-06
220,28,0
220,29,4.75E-07
220,30,0
225,0,7.13E-05
225,1,0.000582269
225,2,0.000844646
225,3,0.000972983
225,4,0.00089503
225,5,0.000760989
225,6,0.000733421
225,7,0.000561354
225,8,0.000404974
225,9,0.000304681
225,10,0.000280915
225,11,0.000219598
225,12,0.0001849
225,13,0.000130238
225,14,0.000101243
225,15,7.61E-05
225,16,6.99E-05
225,17,6.84E-05
225,18,5.94E-05
225,19,5.66E-05
225,20,2.47E-05
225,21,1.38E-05
225,22,1.43E-05
225,23,6.18E-06
225,24,3.33E-06
225,25,9.51E-07
225,26,9.51E-07
225,27,9.51E-07
225,28,4.75E-07
225,29,4.75E-07
225,30,0
230,0,7.94E-05
230,1,0.000534736
230,2,0.000800441
230,3,0.000797589
230,4,0.000759088
230,5,0.00062077
230,6,0.000588448
230,7,0.000471994
230,8,0.000325595
230,9,0.00024479
230,10,0.000233383
230,11,0.000180147
230,12,0.000196783
230,13,0.000126911
230,14,9.60E-05
230,15,7.03E-05
230,16,5.61E-05
230,17,5.51E-05
230,18,4.33E-05
